DATE;Levegő páratartalom;Talaj nedvesség 60 cm;Légnyomás;Levegő hőmérséklet;Napelem töltő feszültség;Külső akkufeszültség;Csapadék;Talaj hőmérséklet 0 cm;Szél irány;Belső akkufeszültség;Csapadék Számláló;Levél nedvesség;Besugárzás;Szél lökés;Talaj nedvesség 90 cm;Fény egység;Talaj nedvesség 120 cm;Fagy;Szél sebesség;Talaj nedvesség 30 cm
2021. 2. 1. 6:00;92,168335;18,328997;993,06665;-1,6;13,0955;12,300834;0;1,3000001;278,35608;4,1653333;;10;9,166667;5,3333335;14,163999;1,1666666;0;;1,6666666;16,186998
2021. 2. 1. 7:00;91,923996;18,328997;993,5;-1,54;16,779835;12,303166;0;1,3833333;296,25443;4,1641665;;10;38,333332;5;14,18383;18;0;;1,1666666;16,186998
2021. 2. 1. 8:00;90,80834;18,309164;993,8499;-1,4500002;16,787834;12,415001;0;1,4;307,4546;4,1635;;10;104,166664;4,4;14,243332;72;0;;0,4;16,226664
2021. 2. 1. 9:00;89,71667;18,58683;994,25;-0,95;16,7895;12,556;0;1,4166666;294,19495;4,164334;;10;142,5;4,1666665;14,382164;95,666664;0;;0,6666667;16,702665
2021. 2. 1. 10:00;89,26166;19,399998;994,48334;-0,4;16,781834;12,633834;0;1,5;271,35724;4,1631665;;12;130,83333;3,5;14,782797;79,166664;0;;0,33333334;18,043398
2021. 2. 1. 11:00;89,93667;19,756998;994,60004;-0,3;16,785833;12,575833;0;1,5833334;295,19092;4,1621666;;10;96,666664;2,5;15,671332;57,5;0;;0;18,428164
2021. 2. 1. 12:00;90,11001;19,836329;994,78326;-0,21666665;16,778002;12,484666;0;1,6;359,22272;4,163;;10;74;3,5;15,96883;51,333332;0;;0;18,46783
2021. 2. 1. 13:00;89,85333;19,59833;994,85004;-0,13333334;16,777666;12,457166;0;1,6;58,22387;4,1621666;;10;61,666668;0,8333333;15,79033;41,166668;0;;0;18,051332
2021. 2. 1. 14:00;90,54201;19,558664;995,0399;-0,24000001;16,104834;12,352834;0;1,6;338,31238;4,1613336;;10;29,166666;0;15,572164;301,66666;0;;0;17,932331
2021. 2. 1. 15:00;91,52167;19,122332;995,39996;-0,39999998;10,549833;12,333;0;1,6;79,79447;4,1610003;;10;5,8333335;0;15,036664;1,6666666;0;;0;17,317497
2021. 2. 1. 16:00;92,65;18,725664;995,98334;-0,5;0,21483332;12,310333;0;1,6;92,747475;4,1615;;10;0;0;14,461497;291,5;0;;0;16,702663
2021. 2. 1. 17:00;93,46667;18,487665;996,6667;-0,59999996;0;12,305667;0;1,6;353,87766;4,161;;10;0;0;14,12433;0;0;;0;16,286165
2021. 2. 1. 18:00;93,875;18,305197;997,08325;-0,53333336;0;12,294499;0;1,6;354,24698;4,1591663;;10;0;0;13,878398;649,1667;0;;0;16,139399
2021. 2. 1. 19:00;94,315;18,22983;997,45;-0,41666666;0;12,292;0;1,6;39,41353;4,16;;10;0;0;13,707831;1,1666666;0;;0;16,067995
2021. 2. 1. 20:00;94,57;18,011665;997,7;-0,28000003;0;12,2905;0;1,6;40,469086;4,16;;10;0;0;13,668164;0;0;;0;15,929165
2021. 2. 1. 21:00;94,463326;17,971998;998,2166;-0,13333334;0;12,2821665;0;1,6;46,805214;4,1598334;;10;0;0;13,687997;0;0;;0;16,008497
2021. 2. 1. 22:00;94,246666;18,190165;998,89996;0,083333336;0;12,289833;0;1,6;50,087982;4,1591663;;10;0;0;13,906165;0;0;;0;16,286165
2021. 2. 1. 23:00;94,335;18,388496;999,1167;0,13333334;0;12,274666;0;1,6;316,6602;4,159167;;10;0;0;14,163998;5,1666665;0;;0;16,781998
2021. 2. 2. 0:00;94,59167;18,507498;999,61676;0,16666667;0;12,283501;0;1,6;286,6277;4,1578336;;10;0;0;14,382164;295,16666;0;;0;16,68283
2021. 2. 2. 1:00;95,034996;18,64633;999,9167;0,38333333;0;12,2648325;0;1,65;286,80353;4,1578336;;10;0;0;14,421832;0,16666667;0;;0;16,662996
2021. 2. 2. 2:00;95,38333;18,709797;1000,48334;0,4333333;0;12,276;0;1,7;286,74496;4,1561666;;10;0;0,16666667;14,497198;0;0;;0;16,643164
2021. 2. 2. 3:00;95,532;18,804998;1000,9199;0,44;0;12,261666;0;1,6999999;299,63754;4,157167;;12;0;2,3333333;14,699498;649,1667;0;;0;16,543997
2021. 2. 2. 4:00;95,30667;18,864496;1001,30005;0,15;0;12,268666;0;1,6999999;38,071632;4,156833;;10;0;2,6666667;14,659832;1;0;;0;16,543997
2021. 2. 2. 5:00;95,248344;18,785164;1002,0999;-0,033333335;0,9546666;12,2655;0;1,6166668;8,217891;4,1555;;10;0;5;14,620164;1,3333334;0;;0,6666667;16,543997
2021. 2. 2. 6:00;95,45333;18,547163;1003,2166;-0,36666667;12,9036665;12,259667;0;1,6;50,3073;4,1613336;;10;5,8333335;6;14,42183;0;0;;1;16,44483
2021. 2. 2. 7:00;95,786674;18,34883;1004;-0,76666665;16,590166;12,254001;0;1,6;42,197613;4,155166;;10;26,666666;6,6;14,263164;6;0;;1,2;16,424997
2021. 2. 2. 8:00;96,10834;18,011665;1004,93335;-0,9333334;16,605833;12,271501;0;1,6;1,3226764;4,1563334;;10;41,666668;6,5;14,00533;14,5;0;;1;16,405163
2021. 2. 2. 9:00;96,11001;18,257595;1005,2334;-0,48333332;16,789667;12,325001;0;1,6;0,63555765;4,155333;;10;70;5,1666665;14,140198;33,833332;0;;0,33333334;16,305998
2021. 2. 2. 10:00;96,03999;18,606665;1005,12;0,14;16,787666;12,390334;0;1,6999999;58,806675;4,1558332;;10;86,666664;4,5;14,42183;43,833332;0;;0,33333334;16,32583
2021. 2. 2. 11:00;95,041664;19,082663;1005,1501;0,76666665;16,7875;12,466001;0;1,8333331;21,79914;4,1553335;;10;94;5,1666665;14,858165;688,3333;0;;0,8333333;16,385332
2021. 2. 2. 12:00;94,125;18,94383;1005,85004;0,96666664;16,772;12,359833;0;1,9;355,4054;4,1556664;;10;50,833332;7,1666665;14,877997;18,166666;0;;1;16,424997
2021. 2. 2. 13:00;94,54;18,785164;1005,6833;0,93333334;16,775833;12,320666;0;1,9833332;1,5496294;4,1548333;;10;45;0,4;14,580497;15,5;0;;0;16,3655
2021. 2. 2. 14:00;94,59;18,705832;1005,43335;1,0500001;16,462833;12,277667;0;2,0666666;22,119389;4,153834;;10;26,666666;2;14,342498;663;0;;0;16,305998
2021. 2. 2. 15:00;95,23167;18,58683;1005,35004;1,1999999;12,310666;12,260333;0;2,1000001;327,90622;4,1551666;;10;7,5;4,3333335;14,163999;0;0;;0,6666667;16,305998
2021. 2. 2. 16:00;95,90833;18,269497;1005,83344;1,6500001;0,44366667;12,258499;0;2,0500002;355,8428;4,1545;;10;0;5,5;14,06483;0;0;;0,33333334;16,305998
2021. 2. 2. 17:00;95,855995;18,091;1006,05994;1,82;0,001833333;12,242333;0;2,1;46,139942;4,1535;;10;0;4,1666665;13,854597;8,833333;0;;0,16666667;16,266333
2021. 2. 2. 18:00;96,130005;18,051332;1006,08325;1,8333334;0;12,247001;0;2,1000001;158,02649;4,1531663;;10;0;5,5;13,707829;0,33333334;0;;0,6666667;16,186998
2021. 2. 2. 19:00;96,54667;17,892664;1005,98334;2,033333;0;12,244332;0;2,5;65,004715;4,1538334;;10;0;7;13,687997;297,33334;0;;1,4;16,186998
2021. 2. 2. 20:00;96,85667;17,852999;1005,81665;2,2666667;0;12,243667;0;2,5333333;67,92167;4,1541667;;10;0;6,6666665;13,628497;288,5;0;;0,8333333;16,186998
2021. 2. 2. 21:00;97,043335;18,051332;1005,5667;2,0666666;0;12,233166;0;2,5833333;65,35902;4,1535;;12;0;6,8333335;13,648331;289;0;;0,6666667;16,186998
2021. 2. 2. 22:00;97,225006;17,952166;1005,4167;1,85;0;12,236333;0;2,6;35,86775;4,1531663;;10;0;6,8333335;13,628498;0;0;;0,8333333;16,186998
2021. 2. 2. 23:00;97,40167;18,011665;1005,2666;1,7000002;0;12,2285;0;2,3;73,53795;4,151667;;10;0;6;13,687997;298,83334;0;;0,6666667;16,226664
2021. 2. 3. 0:00;97,524;17,952166;1005,45996;1,64;0;12,226167;0,036166664;2,3;54,12465;4,1526666;;10;0;4,1666665;13,747498;0;0;;0,16666667;16,167164
2021. 2. 3. 1:00;97,63666;17,876797;1005,19995;1,7333332;0;12,224167;0;2,3;60,08791;4,151833;;10;0;6;13,806997;0;0;;0,4;16,067997
2021. 2. 3. 2:00;97,72666;17,952166;1004,8833;1,7833333;0;12,223667;0;2,3;71,64498;4,1525;;10;0;5,5;13,846664;0;0;;1,1666666;16,266333
2021. 2. 3. 3:00;97,805;18,011665;1004,95;1,9833332;0;12,2145;0;2,3;23,985641;4,1516666;;10;0;8;13,826832;0;0;;1,3333334;16,266333
2021. 2. 3. 4:00;97,863335;18,011665;1005,10004;1,9333334;0;12,216;0;2,3;25,447493;4,151;;10;0;7;13,806998;0;0;;1,1666666;16,206831
2021. 2. 3. 5:00;97,90333;18,1505;1005,1167;1,7999998;1,7080001;12,2085;0;2,3;54,283955;4,1495;;10;0;7,3333335;13,826832;0;0;;1,5;16,38533
2021. 2. 3. 6:00;97,96;18,170332;1005,55;1,8166666;14,641167;12,205833;0,036166664;2,3;43,23381;4,1503334;;10;10,833333;7,1666665;13,826831;2,8333333;0;;2;16,345663
2021. 2. 3. 7:00;98,024;17,833162;1005,75995;2,2199998;16,773832;12,235667;0;2,3833332;31,64894;4,148833;;10;45,833332;7;13,747498;16,666666;0;;2;16,147331
2021. 2. 3. 8:00;98,00666;17,535666;1005,86664;3,2833335;16,868002;12,764;0;2,5;18,737663;4,2066665;;3,3333333;262,5;9,333333;13,449997;760,6667;0;;3,1666667;15,9489975
2021. 2. 3. 9:00;91,365;17,079498;1005,60004;5,7999997;16,881666;13,0338335;0;2,8333333;88,12367;4,2265;;0;245,83333;10,333333;12,656663;163,33333;0;;4;15,929165
2021. 2. 3. 10:00;83,87833;16,877197;1005,41675;7,6666665;18,308;13,100166;0;3,1399999;35,199696;4,2131667;;0;260,83334;10,5;12,140998;229,16667;0;;3,6666667;15,84983
2021. 2. 3. 11:00;77,06834;16,841497;1004,8667;10,316667;18,213999;13,041333;0;3,5666666;85,00008;4,209167;;0;260;10,166667;11,783998;533,8333;0;;3,5;15,849831
2021. 2. 3. 12:00;77,725;16,722498;1004,31665;10,416667;16,7895;12,845;0;4,066666;54,934326;4,2031665;;0;148,33333;9,333333;11,625331;659,3333;0;;3;15,829997
2021. 2. 3. 13:00;76,98501;16,702665;1003,9167;10,75;16,775833;12,731833;0;4,3666663;29,627733;4,2001667;;0;95;7,6666665;11,565831;71,666664;0;;2,1666667;15,829997
2021. 2. 3. 14:00;79,52833;16,662996;1003,13336;11,133334;16,766167;12,7015;0;4,55;80,793816;4,199167;;0;85,833336;5;11,545998;485,66666;0;;0,8;13,707831
2021. 2. 3. 15:00;83,525;16,623331;1002,7334;10,950001;14,384833;12,601334;0;4,633333;18,146757;4,197333;;0;14,166667;6;11,486499;661,6667;0;;0,5;13,628497
2021. 2. 3. 16:00;86,314;16,68283;1002,38;10,34;1,3518333;12,562333;0,036166664;4,6;68,40878;4,1935;;0;0;5,5;11,446831;3,6666667;0;;0,6666667;13,58883
2021. 2. 3. 17:00;84,551674;16,603498;1002,01666;9,7;0;12,537;0;4,6;301,6661;4,1916666;;0;0;7;11,387332;9,833333;0;;1,5;13,568997
2021. 2. 3. 18:00;83,78666;16,524164;1001,75;9,683333;0;12,526833;0;4,65;105,31958;4,1906667;;0;0;7,8333335;11,367497;1;0;;1,5;13,568997
2021. 2. 3. 19:00;79,55167;16,56383;1001,1501;10,083333;0;12,509334;0;4,7999997;66,345245;4,189834;;0;0;10,166667;11,407166;311,16666;0;;2,8333333;13,4698305
2021. 2. 3. 20:00;77,378334;16,662996;1001,14996;10,716667;0;12,501667;0;4,9;104,29884;4,188;;0;0;13;11,307999;2;0;;4,5;13,390498
2021. 2. 3. 21:00;77,70833;16,702665;1001,0667;10,55;0;12,492333;0;5,1;89,51869;4,1881666;;0;0;9,166667;11,050164;653,6667;0;;2,6666667;13,192165
2021. 2. 3. 22:00;76,473335;16,702665;1001,08344;10,549999;0;12,483333;0,07233333;5,133333;54,148106;4,1866665;;0;0;9,666667;11,010498;0;0;;2,3333333;13,152497
2021. 2. 3. 23:00;79,17;16,710598;1001;9,9;0;12,473667;0,036166664;5,28;32,607292;4,1831665;;0;0;12;10,808198;1,6666666;0;;4;13,069197
2021. 2. 4. 0:00;77,871666;16,603498;1001,3499;10,1;0;12,471832;0;5,2999997;5,0136476;4,1838336;;0;0;9,5;10,891498;0,5;0;;2,6666667;13,033498
2021. 2. 4. 1:00;77,01666;16,643166;1001,7166;10,55;0;12,4595;0;5,3166666;341,05475;4,181167;;5;0;10;10,831997;649,1667;0;;2,8333333;13,013664
2021. 2. 4. 2:00;79,58;16,86133;1001,7;10,92;0;12,466001;0;5,4666667;131,94139;4,1801667;;8,333333;0;15,666667;10,8518305;0;0;;5,3333335;12,874831
2021. 2. 4. 3:00;84,645;17,376997;1002,19995;10,133334;0;12,451165;0;5,6;40,191082;4,1806664;;10;0;10;11,764164;0;0;;2,8333333;14,104499
2021. 2. 4. 4:00;89,90667;19,18183;1002,3833;9,116667;0;12,442166;0;5,6;46,177773;4,179833;;10;0;7,1666665;14,223498;0;0;;2;17,119165
2021. 2. 4. 5:00;88,00167;18,606665;1002,60004;9,016667;1,9975001;12,438168;0;5,566667;53,62075;4,177833;;10;0;7,3333335;13,727664;1,6666666;0;;1,5;16,405165
2021. 2. 4. 6:00;88,745;18,110832;1003;8,683333;14,516;12,429667;0;5,4500003;29,603756;4,1768336;;10;8,333333;6,6666665;12,954164;11,5;0;;1,1666666;15,056499
2021. 2. 4. 7:00;87,585;17,912498;1003,35004;9,233334;16,769999;12,467999;0;5,4;30,16212;4,188333;;6,6666665;89,166664;7;12,537663;362,5;0;;1,4;14,580498
2021. 2. 4. 8:00;80,085;17,674498;1003,6667;11,783334;16,811167;12,746499;0;5,433333;25,450745;4,2165;;0;238,33333;10,666667;12,140998;408,66666;0;;2,5;16,524164
2021. 2. 4. 9:00;70,38167;17,535664;1004,18335;14,633334;18,218;12,985832;0;5,7666664;267,5047;4,2201667;;0;382,5;14,5;12,121163;182,66667;0;;4,1666665;16,424997
2021. 2. 4. 10:00;62,73833;17,376997;1004,71674;15,733333;20,4095;13,106667;0;6,25;280,72852;4,226667;;0;337,5;13,666667;12,200498;921,6667;0;;4;16,424997
2021. 2. 4. 11:00;49,51833;17,238165;1004,76666;17,1;20,982834;13,159833;0,036166664;6,6;275,2594;4,2221665;;0;394,16666;16,333334;11,98233;380;0;;6,6666665;16,345663
2021. 2. 4. 12:00;48,248333;17,119165;1005,06665;16,666666;19,405668;13,141499;0;6,9666667;266,8087;4,2251663;;0;292,5;16,666666;11,823666;598,6667;0;;7;16,305998
2021. 2. 4. 13:00;42,643333;16,960497;1005,51666;15,983335;16,758333;12,831333;0;7,066667;263,00845;4,2184997;;0;92,5;17,666666;11,585664;316;0;;6,5;13,767331
2021. 2. 4. 14:00;39,376;16,877197;1006,16;14,9;16,744501;12,7109995;0;6,88;262,039;4,2151666;;0;43,333332;16;11,522198;222,66667;0;;6,1666665;13,473798
2021. 2. 4. 15:00;42,515;16,74233;1006,7332;13,666667;14,9935;12,659333;0;6,75;288,347;4,2085004;;0;19,166666;13,666667;11,347664;34,833332;0;;5;13,35083
2021. 2. 4. 16:00;52,686665;16,643164;1007,9001;11,849999;1,3753333;12,638;0;6,5;281,32364;4,206;;0;0;6,8;11,228664;0;0;;2,2;16,186998
2021. 2. 4. 17:00;63,479996;16,524164;1008,55;9,483334;0;12,621833;0;6,15;270,96777;4,2026668;;0;0;1,1666666;11,069999;649,1667;0;;0;16,186998
2021. 2. 4. 18:00;73,47;16,424997;1009,2834;7,2666664;0;12,605667;0;5,7166667;270,96777;4,2000003;;0;0;0,16666667;11,069999;0;0;;0;13,05333
2021. 2. 4. 19:00;79,91;16,405165;1009,63336;5,883333;0;12,578;0;5,3000007;270,96777;4,1985;;0;0;0;11,069999;0;0;;0;13,05333
2021. 2. 4. 20:00;81,418335;16,405165;1009,8833;5,566666;0;12,574666;0;4,983333;270,96777;4,1955;;0;0;0,5;11,089832;1,5;0;;0;13,033498
2021. 2. 4. 21:00;78,37167;16,44483;1009,9666;5,5;0;12,562333;0;4,7999997;270,96777;4,1926665;;0;0;0;11,129498;10;0;;0;13,033497
2021. 2. 4. 22:00;79,21166;16,365498;1010,05;5,1333337;0;12,5505;0;4,6;270,96777;4,1924996;;0;0;0;11,089831;0;0;;0;13,033497
2021. 2. 4. 23:00;80,034004;16,424997;1009,88007;5,1600003;0;12,546333;0;4,5833335;270,96777;4,189;;0;0;0;11,089832;0;0;;0;15,9489975
2021. 2. 5. 0:00;82,16333;16,401197;1009,89996;4,733333;0;12,5365;0;4,4399996;270,96777;4,190167;;0;0;0;11,165197;0;0;;0;15,909331
2021. 2. 5. 1:00;84,496666;16,385332;1009,86664;4,2166667;0;12,5335;0;4,3333335;270,96777;4,1871667;;0;0;0;11,188998;650;0;;0;15,829997
2021. 2. 5. 2:00;81,46;16,325832;1009,3333;4,883333;0;12,529499;0;4,2999997;270,96777;4,1860003;;0;0;0;11,069999;3,5;0;;0;15,829997
2021. 2. 5. 3:00;79,69667;16,424997;1009,1333;5;0;12,522166;0;4,2166667;270,96777;4,1854997;;0;0;0;11,188999;537,3333;0;;0;15,829997
2021. 2. 5. 4:00;80,52;16,3655;1008,86664;5,1833334;0;12,517333;0;4,15;270,96777;4,1823335;;0;0;0;11,169164;0;0;;0;15,829997
2021. 2. 5. 5:00;79,985;16,385332;1008,6833;6,1333337;1,5943333;12,517001;0;4,233333;354,52478;4,1811666;;0;0;2,5;11,089831;304;0;;0;15,770496
2021. 2. 5. 6:00;78,66;16,365498;1008,69995;6,4166665;12,854833;12,515834;0;4,3666663;35,295044;4,181667;;0;4,1666665;4,2;11,069999;0;0;;0;15,710998
2021. 2. 5. 7:00;78,722;16,405165;1008,75995;6,7400002;16,0695;12,510166;0;4,5333333;95,09834;4,181667;;0;22,5;4,1666665;11,069999;15,5;0;;0,33333334;15,710998
2021. 2. 5. 8:00;84,845;16,424997;1008,9167;6,299999;16,760166;12,524166;0;4,65;16,405209;4,182167;;10;45;4,3333335;11,169166;16,666666;0;;0,33333334;15,710998
2021. 2. 5. 9:00;87,00834;16,38533;1008,81665;6,5;16,766;12,5255;0;4,4;104,07293;4,1800003;;10;37,5;3;11,089831;16,166666;0;;0;15,710998
2021. 2. 5. 10:00;85,40333;16,472597;1008,2834;7,7166667;16,775667;12,632833;0;4,4;125,63072;4,1783333;;10;93,333336;1,5;11,093799;704,1667;0;;0;15,710998
2021. 2. 5. 11:00;82,39333;16,543997;1007,75;9,35;16,773832;12,742833;0;4,4;113,09532;4,178833;;10;118,333336;3,3333333;11,109665;76;0;;0,16666667;15,710998
2021. 2. 5. 12:00;83,005005;16,464664;1007,11664;10,116667;16,760166;12,711667;0;5,5166664;27,594507;4,178;;10;91,666664;5;11,089831;1007,5;0;;0;15,710998
2021. 2. 5. 13:00;82,85333;16,543999;1006,7166;10,883334;16,760166;12,717999;0;5,7833333;79,64826;4,1771665;;0;92,5;1,8333334;11,149331;703,1667;0;;0;15,710998
2021. 2. 5. 14:00;83,21667;16,464663;1006,3499;11,3;16,766167;12,710334;0;5,9833336;267,6966;4,177167;;0;66,666664;3;11,089831;41,5;0;;0;15,710998
2021. 2. 5. 15:00;86,20333;16,464663;1006,3999;11,049999;13,355667;12,566667;0;6,1;189,97878;4,1751666;;0;13,333333;2,3333333;11,069999;2,6666667;0;;0;15,710998
2021. 2. 5. 16:00;88,124;16,50433;1006,24005;10,8;0,76650006;12,5345;0;6,0333333;77,53675;4,175833;;0;0;1,3333334;11,069999;0;0;;0;15,710998
2021. 2. 5. 17:00;90,165;16,524164;1006,23334;10,833333;0;12,519501;0;6,0499997;81,26879;4,1740003;;0;0;2,3333333;11,069999;0;0;;0;15,710998
2021. 2. 5. 18:00;91,375;16,484497;1006,18335;10,583333;0;12,514;0;6,1;323,41913;4,172167;;0;0;1;11,1294985;0;0;;0;15,710998
2021. 2. 5. 19:00;92,041664;16,484497;1006,24994;10,05;0;12,507;0;6,1;308,21133;4,172;;0;0;1;11,1294985;302,5;0;;0;15,710998
2021. 2. 5. 20:00;92,454994;16,424997;1006,3;9,533334;0;12,505;0;6,0166664;302,11182;4,1726665;;0;0;1,6666666;11,089831;0;0;;0;15,67133
2021. 2. 5. 21:00;92,69167;16,44483;1006,36664;8,716666;0;12,499;0;6;265,68903;4,171;;0;0;2,8333333;11,069999;649,1667;0;;0,33333334;15,631664
2021. 2. 5. 22:00;93,585;16,353598;1006,1167;8,05;0;12,491168;0;5,9199996;265,68903;4,1706667;;1,6666666;0;0;11,069998;1,6666666;0;;0;15,591996
2021. 2. 5. 23:00;94,53833;16,345665;1005,7166;6,916666;0;12,481833;0;5,7166667;265,68903;4,1703334;;10;0;0;11,109665;0;0;;0;13,35083
2021. 2. 6. 0:00;95,63333;16,38533;1005,6667;6,0833335;0;12,471667;0;5,4166665;265,68903;4,168667;;10;0;0;11,248498;0,5;0;;0;13,430165
2021. 2. 6. 1:00;96,07001;16,44483;1005,5;5,76;0;12,470668;0;5,25;265,68903;4,1681666;;10;0;0;11,327831;0;0;;0;13,529331
2021. 2. 6. 2:00;96,01666;16,405165;1004,8667;4,5833335;0;12,460166;0;5,0666666;265,68903;4,1681666;;10;0;2;11,387332;0;0;;0,16666667;13,549165
2021. 2. 6. 3:00;95,85166;16,38533;1005,06665;3,3999999;0;12,451;0;4,85;265,68903;4,1670003;;10;0;2;11,426998;0;0;;0;13,6086645
2021. 2. 6. 4:00;96,02334;16,44483;1005,1001;2,9666665;0;12,434334;0;4,6;265,68903;4,1653333;;10;0;0;11,526164;0;0;;0;13,687997
2021. 2. 6. 5:00;96,185;16,424997;1005,05005;3,0833333;2,2831666;12,437;0;4,4166665;265,68903;4,1665;;10;0;0;11,565831;0;0;;0;13,648331
2021. 2. 6. 6:00;96,085;16,405165;1004,9001;4,1833334;15,003334;12,427667;0;4,4500003;265,68903;4,1643333;;10;9,166667;0,16666667;11,545998;1,5;0;;0;13,628498
2021. 2. 6. 7:00;94,600006;16,345665;1004,95;5,2500005;16,764;12,464665;0;4,683333;277,00732;4,166;;10;51,666668;4;11,307999;30;0;;0,8333333;13,430164
2021. 2. 6. 8:00;93,65833;16,305998;1005,19995;4,65;16,766;12,4725;0;4,8;278,12363;4,164;;10;50,833332;4;11,069998;24,666666;0;;1;13,211998
2021. 2. 6. 9:00;92,288;16,325832;1004,98;5,4800005;16,779665;12,500834;0;4,85;149,70314;4,163833;;10;58,333332;0;10,9906645;36,166668;0;;0;13,251664
2021. 2. 6. 10:00;91,003334;16,32583;1004,8;6,2166667;16,764166;12,506667;0;5;242,65952;4,1628337;;0;68,333336;0,8333333;10,97083;697;0;;0;13,192164
2021. 2. 6. 11:00;90,01499;16,32583;1004,1333;6,816667;16,77;12,537666;0;5,1833334;207,16513;4,1645;;0;76,666664;0;10,9906645;354,16666;0;;0;13,211998
2021. 2. 6. 12:00;88,700005;16,305998;1003,5999;7,4500003;16,758165;12,488167;0;5,366667;159,64809;4,164167;;0;49,166668;0;10,950997;672,5;0;;0;13,211998
2021. 2. 6. 13:00;90,043335;16,325832;1003,26666;7,2666664;16,758333;12,4521675;0;5,4;160,11703;4,1631665;;0;32,5;0;10,931164;11,333333;0;;0;13,152497
2021. 2. 6. 14:00;90,661674;16,286165;1003,0833;7,2000003;15,251666;12,436333;0;5,4166665;160,11703;4,1629996;;0;16,666666;0;10,891498;2,6666667;0;;0;13,192164
2021. 2. 6. 15:00;91,14166;16,286165;1003,05005;7,1;10,802167;12,433;0;5,4;207,46526;4,162667;;0;4,1666665;4;10,831998;0;0;;0,33333334;13,132664
2021. 2. 6. 16:00;92,708336;16,286165;1003,2334;6,8666663;0,34416667;12,4285;0;5,4;259,59064;4,1623335;;0;0;5,6666665;10,831998;0,33333334;0;;1,3333334;13,152497
2021. 2. 6. 17:00;94,47666;16,286165;1003,06665;6,5499997;0;12,421834;0;5,4;238,88983;4,16;;0;0;6,5;10,8518305;297,5;0;;1,8333334;13,211998
2021. 2. 6. 18:00;95,222;16,258398;1003,04004;6,3399997;0;12,420499;0;5,4;236,61005;4,1614995;;0;0;5;10,879598;649,1667;0;;1,3333334;13,211998
2021. 2. 6. 19:00;95,915;16,26633;1002,96674;6,0833335;0;12,411834;0;5,4;249,08109;4,1608334;;0;0;5,6;10,950997;649,1667;0;;1,4;13,231831
2021. 2. 6. 20:00;96,42166;16,305998;1002,83325;5,883333;0;12,409332;0;5,366667;247,51889;4,160333;;0;0;5,3333335;10,950997;0;0;;1;13,251664
2021. 2. 6. 21:00;96,68667;16,26633;1002,5999;5,7166667;0;12,404667;0;5,2999997;223,46303;4,159;;0;0;5,6666665;10,950997;10,5;0;;1,3333334;13,251664
2021. 2. 6. 22:00;96,71667;16,186998;1002,18335;5,4833336;0;12,399333;0;5,2999997;233,42946;4,1585;;0;0;5,3333335;10,950997;10,166667;0;;1,3333334;13,251663
2021. 2. 6. 23:00;96,64667;16,186998;1002;5,2166667;0;12,389;0;5,2333336;235,61877;4,1586666;;0;0;5,1666665;10,950997;0;0;;1,3333334;15,25483
2021. 2. 7. 0:00;96,77167;16,186998;1001,80005;4,983333;0;12,392834;0;5,1333337;242,24695;4,1588335;;0;0;4;10,950997;0;0;;0,6666667;15,234998
2021. 2. 7. 1:00;96,99833;16,206831;1001,3167;4,6166663;0;12,367001;0;5,1;244,22694;4,156833;;10;0;4,6666665;11,069999;0;0;;1,1666666;15,234998
2021. 2. 7. 2:00;97,20801;16,464664;1000,7399;4,3599997;0;12,374667;0;4,9666667;231,90501;4,157833;;10;0;5,2;11,565831;0;0;;1,4;15,234998
2021. 2. 7. 3:00;97,368324;16,662998;1000,3333;4,0833335;0;12,365001;0;4,9;233,60468;4,1561666;;10;0;5;11,926798;649,1667;0;;1;15,334164
2021. 2. 7. 4:00;97,51499;16,762163;999,9834;3,8;0;12,357834;0;4,8333335;239,00253;4,156833;;12;0;4,1666665;12,10133;0,16666667;0;;0,33333334;15,314331
2021. 2. 7. 5:00;97,631676;16,940664;999,0833;3,716667;1,522;12,357166;0;4,7999997;194,79678;4,156833;;10;0;2;12,259997;1;0;;0,16666667;15,254832
2021. 2. 7. 6:00;97,713326;16,881165;998,95;3,7333336;13,7960005;12,348166;0,036166664;4,7333336;194,85487;4,156;;10;9,166667;3,3333333;12,259997;0,5;0;;0;15,234998
2021. 2. 7. 7:00;97,77334;16,86133;998,55;3,9499996;16,768;12,357833;0;4,7166667;180,06076;4,1583333;;10;39,166668;1,3333334;12,22033;669,1667;0;;0;15,234998
2021. 2. 7. 8:00;97,79667;16,821665;997,68335;4,6666665;16,766;12,412332;0;4,8166666;201,18591;4,155667;;10;70;3;12,061665;47,166668;0;;0,2;15,234998
2021. 2. 7. 9:00;97,00333;16,781998;997,0833;5,883333;16,784;12,5286665;0;4,9833336;224,64165;4,158333;;3,3333333;112,5;3;11,942664;88,333336;0;;0;15,234998
2021. 2. 7. 10:00;90,012;16,762163;996,33997;7,66;16,776;12,649666;0;5,35;118,2807;4,1571665;;0;134,16667;4,1666665;11,764164;111,666664;0;;0,16666667;15,234998
2021. 2. 7. 11:00;81,560005;16,603498;995,2666;10,183333;16,821;12,815666;0;5,7666664;93,200645;4,1936665;;0;200;4,6666665;11,526165;491;0;;0,5;15,234998
2021. 2. 7. 12:00;72,28;16,543997;994,1667;12,150001;16,787666;12,845501;0,036166664;6,283333;112,062294;4,2285;;0;160,83333;8,666667;10,950997;781,3333;0;;2,1666667;15,234998
